,549.4505494505,8.09,B8III       ,-0.023
,225.2252252252,7.13,B9IVp (Si)  ,-0.046
 ,133.155792277,5.76,B9.5V       ,-0.007
,315.4574132492,7.88,M0III       ,1.701
,57.273768614,8.5,G3V         ,0.679
,166.6666666667,8.67,F0          ,0.394
,116.8224299065,8.08,F0          ,0.306
,340.1360544218,8.45,B8/B9IV/V   ,0.012
 ,24.2365487155,9.73,M2          ,1.308
,292.3976608187,7.78,K2          ,1.125
,1351.3513513514,8.65,G5          ,0.922
,578.0346820809,8.24,K0          ,1.27
,219.7802197802,8.54,K2III       ,1.205
,243.9024390244,8.23,K0          ,1.036
,277.7777777778,7.86,K2III       ,1.502
,81.8330605565,7.66,F7V         ,0.49
,33.7381916329,10.02,K3/K4V      ,1.087
,30.6936771025,10.7, ,-1 
,254.4529262087,8.39,K0III       ,1.064
,355.871886121,7.9,A0IV/V      ,0.126
,359.7122302158,7.67,B6V         ,-0.022
,302.1148036254,7.99,K2          ,1.397
,-1,8.97,M0          ,1.593
,79.7448165869,7.89,F0          ,0.412
,212.7659574468,8.26,F3IV        ,0.466
,1000,7.97,G0          ,1.198
,125,8.38,F3V         ,0.454
 ,80.9061488673,6.15,F2V         ,0.506
,168.3501683502,8.19,A4/A5IV     ,0.214
,104.7120418848,8.67,G0          ,0.647
,92.3361034164,8.25,F7IV        ,0.544
,6250,8.82,G8/K0III/IV ,1.008
,483.0917874396,7.68,K5          ,1.587
,51.6795865633,7.03,F5V         ,0.491
,139.0820584145,8.39,G0          ,0.501
,51.1247443763,6.87,G3V         ,0.621
,281.6901408451,8.23,K0          ,1.079
,141.2429378531,6.72,K0III       ,0.992
,318.4713375796,8.78,F2          ,0.314
,917.4311926606,7.46,K3III       ,1.752
 ,137.741046832,5.89,M5III       ,1.369
,152.6717557252,8.11,F0          ,0.397
,370.3703703704,8.68,G5          ,1.179
,591.7159763314,7.37,K1IIICN...  ,1.303
 ,350.8771929825,5.91,B2.5V       ,-0.106
,101.9367991845,8.75,F5          ,0.462
,284.0909090909,7.66,K0III       ,1.064
,471.6981132075,8.45,B9IV        ,0.108
,224.7191011236,7.36,K2          ,1.029
,58.0383052815,6.83,F6V         ,0.458
,529.1005291005,8.44,K0V         ,1.179
 ,108.2251082251,6.15,B9Vsvar...  ,-0.025
,458.7155963303,8.63,G8III       ,1.378
,169.779286927,8.68,F2          ,0.38
,518.1347150259,7.64,K4III       ,1.533
,78.1860828772,7.13,F7/F8V      ,0.521
,79.1765637371,8.65,G0V         ,0.602
,63.6132315522,8.46,F8          ,0.682
,188.679245283,7.63,A2III       ,0.188
,438.5964912281,8.41,K2III       ,1.217
,279.3296089385,8.36,A3          ,0.323
,127.0648030496,8.25,F5          ,0.402
,357.1428571429,7.8,K2          ,1.043
,121.5066828676,8.16,F8          ,0.469
,371.7472118959,7.03,K2          ,1.469
 ,41.0004100041,6.15,F2V         ,0.389
,45.8505272811,10.64,K5          ,1.552
 ,95.6937799043,6.21,K3III       ,1.107
,249.3765586035,8.98,K2          ,1.144
,877.1929824561,7.83,K0          ,1.132
,134.7708894879,7.53,F8          ,0.528
,41.3052457662,8.42,K2V         ,0.866
,325.7328990228,6.68,K3II        ,1.347
,806.4516129032,6.59,K3/K4III+.. ,1.495
,220.2643171806,8.22,K2/K3III    ,1.261
,54.5553737043,8.11,F8          ,0.57
 ,46.8603561387,5.76,F7IVw       ,0.482
 ,341.2969283276,5.68,K3III+...   ,1.275
 ,72.1500721501,5.32,Ap          ,0.066
,515.4639175258,7.92,K5          ,1.634
,242.1307506053,7.76,F5V         ,0.617
,23.9865675222,7.26,K0V         ,0.836
,144.0922190202,7.09,F6IV        ,0.577
,139.8601398601,7.1,F5          ,0.455
,138.3125864454,8.58,G0          ,0.567
,278.5515320334,8.36,G8/K0III    ,1.1
,158.2278481013,6.64,K4II-III    ,1.26
,333.3333333333,8.89,G5/G6III    ,1.036
,213.2196162047,7.19,A6IV        ,0.251
,649.3506493506,8.03,K1II/III    ,1.198
,127.8772378517,6.91,B9          ,0.042
,49.8256103637,8.52,G3V         ,0.648
 ,51.5198351365,6.49,F5IV        ,0.401
 ,4.5085662759,12.07,M           ,1.524
 ,4.2509777249,11.72,M           ,1.48
,75.1879699248,7.53,F8          ,0.532
,128.7001287001,8.65,A8/A9IV     ,0.3
,140.8450704225,8.27,F2          ,0.49
,261.0966057441,6.5,B3III       ,-0.101
,266.6666666667,8.49,G8V         ,0.986
,235.2941176471,7.6,K5III       ,1.519
 ,70.323488045,5.68,F6V+...     ,0.501
,1190.4761904762,8.59,K0III       ,1.156
,184.5018450185,6.96,F5          ,0.71
,50.3524672709,7.12,F6IV        ,0.455
,187.969924812,7.36,K0          ,1.137
,62.0732464308,8.66,K0          ,0.707
,75.4147812971,7.65,F8          ,0.518
,247.5247524752,7.17,B9IV        ,0.079
,137.3626373626,7.09,A2          ,0.102
,134.9527665317,6.85,K0III       ,1.062
,425.5319148936,8.64,A0          ,0.14
,91.5750915751,8.51,F8          ,0.486
,-1,7.77,Ap...       ,0.117
,83.6120401338,8.29,G0          ,0.533
,123.3045622688,8.43,F3V         ,0.424
,162.3376623377,6.77,B9          ,0.027
,180.8318264014,7.19,K1III       ,1.256
 ,90.4159132007,5.8,A4V         ,0.046
,87.3362445415,7.98,F3V         ,0.432
,369.0036900369,8.04,K0III       ,1.014
,80.064051241,8.28,G0          ,0.589
,341.2969283276,7.4,B7II        ,-0.018
,157.2327044025,8.35,F8          ,0.6
,552.4861878453,8.4,G8/K0III    ,1.002
,64.4329896907,7.85,F5V         ,0.495
,192.6782273603,8.65,F0V         ,0.399
,91.7431192661,8.94,G5V         ,0.721
,54.6149645003,7.14,F5          ,0.542
,249.3765586035,8.65,F0V         ,0.34
,1724.1379310345,8.71,K5          ,1.6
 ,17.9436569173,5.86,G2V         ,0.576
,1075.2688172043,6.85,F8II        ,1.108
 ,93.6329588015,4.42,K3III       ,1.366
,-1,7.78,B8II        ,0.008
 ,43.3275563258,5.63,F9V         ,0.671
,218.818380744,7.64,A2          ,0.116
 ,30.7408545958,9.08,K2V         ,0.957
,308.6419753086,8.91,K0          ,0.983
,609.756097561,6.98,K5          ,1.594
,179.2114695341,7.2,A0          ,0.041
 ,61.3120784795,5.47,K0III-IV    ,1.03
,294.1176470588,7.47,F7II        ,0.41
,173.0103806228,8.08,A2IV        ,0.147
,119.9040767386,8.12,G5V         ,0.703
,-1,8.47,A1III       ,0.183
,119.9040767386,8.28,F8          ,0.591
,110.2535832415,8.15,F5+...      ,0.425
,1694.9152542373,8.43,G5IV        ,1.1
,364.9635036496,7.71,B5IV        ,-0.041
,315.4574132492,8.9,K0III       ,-1 
,235.2941176471,7.27,K2          ,1.412
,132.802124834,8.02,K0III       ,1.004
,101.83299389,7.12,F2          ,0.472
,45.2693526483,7.46,F7V         ,0.507
,271.0027100271,8.37,B9.5/A0V    ,0.051
,408.1632653061,8.58,G3/G5II:    ,1.166
,37.3273609556,7.5,G5          ,0.643
 ,23.6630383341,5.15,F3V         ,0.401
,-1,8.75,B5V:        ,0.375
,89.4454382826,8.19,F5          ,0.47
Kochab,38.7747188833,2.07,K4IIIvar    ,1.465
,217.3913043478,8.49,F8IV/V      ,0.696
,471.6981132075,7.12,K4III       ,1.584
,549.4505494505,7.94,K2          ,1.476
,406.5040650407,7.78,K5          ,1.352
,333.3333333333,8.5,K0          ,1.071
,147.9289940828,6.56,A0V         ,0.052
,96.8054211036,7.86,G5          ,0.986
 ,23.6686390533,2.75,A3IV        ,0.147
,215.9827213823,7.72,K0          ,0.969
,128.2051282051,6.84,A2V         ,0.129
 ,139.2757660167,6.18,K3III       ,1.397
 ,66.2690523526,4.93,G8...       ,0.988
,917.4311926606,8.1,K0III       ,1.078
,189.3939393939,8.89,K0V         ,1.21
 ,27.2257010618,7.4,K0...       ,0.76
,220.7505518764,8.4,K0III       ,0.965
,632.9113924051,7.69,K4III       ,1.487
,420.1680672269,7.73,M...        ,1.56
,291.5451895044,7.19,K1III+...   ,0.578
,190.4761904762,7.61,K1III/IVCN. ,1.194
,135.6852103121,8.2,A3          ,0.243
,274.7252747253,8.25,G8V         ,0.956
,2777.7777777778,8.85,B9IV        ,0.038
,343.6426116838,7.72,K2III       ,1.462
,183.8235294118,7.5,K1III       ,1.008
,458.7155963303,7.6,K0          ,0.994
,1818.1818181818,7.35,K2III+...   ,1.212
,230.4147465438,7.26,M0III       ,1.843
,90.991810737,8.68,G5          ,0.503
,178.2531194296,8.36,G5IV/V      ,0.818
,1063.829787234,8.81,K3III       ,1.383
 ,6.6997186118,4.54,G8V + K4V   ,0.72
,113.3786848073,8.03,F5...       ,0.524
,45.5996352029,8.47,G5V         ,0.666
 ,135.5013550136,5.48,K4III       ,1.369
,57.3065902579,7.7,G0          ,0.634
,1190.4761904762,8.95,G3/G5III    ,0.941
,115.3402537486,8.73,K0          ,0.988
,275.4820936639,6.44,Ap...       ,-0.024
,291.5451895044,6.83,B8V         ,-0.002
,83.6120401338,8,F5V         ,0.447
,47.7554918816,7.16,F8V         ,0.452
,201.2072434608,7.85,K0          ,0.976
,2000,8.14,K1III       ,1.265
,55.7413600892,6.55,F6V         ,0.483
,106.7235859125,8.74,F5          ,0.464
,45.8085203848,8.39,K0          ,1.3
,60.7533414338,7.84,F5          ,0.456
 ,125,4.32,B5IV        ,-0.154
,121.0653753027,8.24,Fm          ,0.505
,38.9408099688,9.35,F5          ,0.581
,411.5226337449,8.48,K3III       ,1.24
,353.3568904594,6.95,K0          ,1.378
 ,16.960651289,7.81,K3V         ,1.036
,497.5124378109,8.48,M2III       ,1.761
,564.9717514124,8.94,B3V         ,0.49
,209.2050209205,7.61,K0III       ,1.097
,176.0563380282,7.53,K0          ,1.04
,349.6503496504,8.26,G5          ,0.879
,244.4987775061,8.4,G5          ,0.949
,236.9668246446,8.6,G5          ,0.914
,280.1120448179,6.27,K0II/III    ,1.094
,38.9408099688,8.36,G5V         ,0.654
,259.067357513,8.31,K0III       ,0.983
,-1,8.82,M2III       ,1.668
,84.6023688663,7.6,K0          ,1.031
,2500,7.94,B2:p        ,-0.074
,288.1844380403,8.2,K2III       ,1.277
,179.8561151079,7.89,B9V         ,0.094
,146.6275659824,8.62,K0/K1III    ,1.107
,121.9512195122,6.76,K0          ,1.219
,267.3796791444,8.27,K0III       ,1.125
,120.0480192077,7.7,F0          ,0.311
,173.9130434783,8.2,K0III       ,1.011
,109.649122807,6.91,A0          ,0.1
,45.9558823529,10.85,K8:         ,1.592
,152.4390243902,8.81,F6/F7V      ,0.565
,2941.1764705882,8.78,K0III       ,1.075
,136.9863013699,7.8,F0/F2V      ,0.376
,344.8275862069,8.52,G8IVw...    ,0.7
,201.2072434608,8.79,G5          ,0.594
,438.5964912281,8.49,K0IV        ,0.877
,87.4125874126,7.2,F6V         ,0.546
,201.2072434608,8.19,K2III       ,1.26
,34.3288705802,8.7,K2V         ,0.913
,164.2036124795,8.94,G0          ,0.63
,346.0207612457,7.88,K2          ,1.529
,72.8862973761,7.63,G0          ,0.669
,163.3986928105,7.95,K0          ,1.118
,179.8561151079,8.15,F5IV        ,0.528
,44.014084507,10.27,K4          ,1.447
,99.2063492063,8.19,F6V         ,0.543
,291.5451895044,8.94,G8/K0III    ,0.97
,392.1568627451,6.85,M1/M2III    ,1.669
,108.1081081081,8.79,G5          ,0.72
,925.9259259259,8.07,K2          ,1.449
,191.9385796545,7.24,K0          ,1.051
,344.8275862069,6.96,G8III       ,0.957
,51.3874614594,8.28,G0V         ,0.613
,65.6167979003,8.72,G5V         ,0.63
,-1,8.44,K4/K5III    ,1.559
,143.0615164521,7.15,A5          ,0.255
,223.2142857143,7.71,F2/F3V      ,0.433
,420.1680672269,8.89,F5          ,0.523
 ,40.0160064026,6.3,G0/G1V      ,0.605
 ,310.5590062112,5.91,F8II + A/F  ,0.66
,207.0393374741,8.89,G0          ,0.514
,358.4229390681,8.19,B8IV/V      ,0.015
,56.4334085779,7.89,G5V         ,0.707
,193.7984496124,7.57,B9IV        ,-0.018
,1176.4705882353,8.86,K0III       ,1.039
,169.2047377327,8.11,K2III       ,0.968
,1666.6666666667,8.26,K3III       ,1.474
,154.3209876543,8.6,F3IV/V      ,0.548
,495.0495049505,8.74,K1/K2III:   ,1.334
,196.463654224,8.03,F5          ,0.437
,240.9638554217,8.24,G5          ,1.039
,127.8772378517,8.7,G0          ,0.536
,157.4803149606,6.89,K0          ,1.018
,155.5209953344,8.76,F0          ,0.408
,291.5451895044,8.02,G5          ,0.962
,83.6820083682,8.41,G5          ,0.564
,86.9565217391,8.87,F8/G0V      ,0.57
 ,117.7856301531,5.02,B7II/III    ,-0.155
,925.9259259259,8.87,K5          ,1.775
,144.9275362319,8.05,A9V         ,0.396
,96.8992248062,8.42,G0          ,0.769
,92.6784059314,7.7,F2          ,0.48
,192.6782273603,7.26,A0          ,0.105
,73.4214390602,6.87,F2          ,0.432
,77.579519007,7.83,F6V         ,0.519
,78.9889415482,8.95,G0          ,0.731
,95.2380952381,8.03,F5/F6V      ,0.551
,99.2063492063,7.03,A2          ,0.172
,666.6666666667,8.26,B5Vn        ,0.055
,70.4721634954,6.52,K0          ,1.2
,-1,8.6,B7V         ,0.091
,46.232085067,8.15,G5V         ,0.699
,188.3239171375,6.58,A0V         ,0.023
,2173.9130434783,8.77,M5III       ,1.575
,602.4096385542,8.69,K0III       ,1.266
,404.8582995951,8.89,F5          ,0.445
 ,71.5819613457,7.96,K0V         ,0.896
,312.5,8.69,A1V         ,0.21
,315.4574132492,8.05,B9.5IV      ,0.189
 ,98.1354268891,5.59,G5III       ,0.82
,450.4504504505,8.91,K           ,1.008
,55.9597090095,7.79,F5          ,0.465
,298.5074626866,8.58,K0III       ,1.22
,157.9778830964,8.27,F0V         ,0.39
,442.4778761062,8.6,F0V         ,0.392
,319.4888178914,8.32,K3III       ,1.428
,293.2551319648,7.64,K4III       ,1.544
,243.3090024331,7.11,B3Ve        ,-0.104
,121.359223301,7.8,K0          ,1.039
 ,49.0196078431,6.41,F6III       ,0.569
,153.6098310292,8.81,F8          ,0.46
 ,11.5353558657,6,K2V         ,0.841
,172.1170395869,7.54,K2IVCN...   ,1.203
,431.0344827586,8.65,G8III       ,1.091
,319.4888178914,8.75,K2/K3III:   ,1.454
,534.7593582888,8.66,K0          ,0.998
,160,8.83,F2/F3V      ,0.396
,203.66598778,8.7,G2V         ,0.551
,145.3488372093,8.81,F3V         ,0.45
,161.8122977346,6.94,K0          ,1.138
,398.406374502,8.44,K0          ,0.951
,584.7953216374,7.42,K5          ,1.552
,308.6419753086,8.63,B9IV/V      ,0.06
,662.2516556291,8.17,K0III       ,1.161
,209.64360587,6.82,K5III       ,1.518
,288.1844380403,6.63,K0          ,1.17
,179.8561151079,7.49,F2/F3V      ,0.458
,338.9830508475,8.77,F5V         ,-1 
,133.8688085676,7.9,F0          ,0.406
,22.9042601924,8.65,K3V         ,0.934
,40.5515004055,10.89, ,-1 
,250.626566416,8.63,K1III       ,1.216
,212.7659574468,8.9,F0          ,0.391
,1030.9278350516,8.69,K0          ,1.036
,386.1003861004,8.96,F5          ,0.342
,380.2281368821,8,K0III       ,1.079
,645.1612903226,7.46,G8III       ,0.988
,228.3105022831,8.71,F8          ,0.42
,1470.5882352941,7.69,K4III       ,1.593
,350.8771929825,7.97,K2          ,1.395
,67.9809653297,7.36,G8III       ,0.913
,1190.4761904762,8.83,B4          ,0.043
,177.9359430605,7.34,A0          ,0.148
 ,10.2218133497,11.53, ,-1 
,28.3848992336,12.05, ,-1 
,109.1703056769,7.06,A3V         ,0.143
,193.4235976789,7.67,G8III/IV    ,0.998
,207.4688796681,8.68,B9V         ,0.014
,331.1258278146,8.52,A0V         ,0.023
,352.1126760563,8.68,K0          ,0.922
,171.2328767123,7.73,K0          ,1.011
,709.219858156,8.22,G8II        ,1.047
,220.7505518764,7.98,F2/F3V      ,0.47
,246.3054187192,8.3,A2          ,0.202
,323.6245954693,7.6,B7/B8IV/V   ,0.036
,416.6666666667,8.77,K5III       ,1.769
,203.66598778,7.25,K2          ,1.128
,304.8780487805,8.93,B9III/IV    ,0.14
,43.3839479393,6.98,G0V         ,0.58
,285.7142857143,8.2,K2          ,1.282
,136.0544217687,8.89,G5          ,0.375
,323.6245954693,8.66,K5          ,1.16
,156.7398119122,6.95,K0          ,1.11
 ,117.9245283019,5.27,K2/K3III    ,1.336
,177.304964539,6.54,K1III       ,1.091
,265.9574468085,8.42,K0          ,1.11
 ,111.8568232662,5.78,G7III       ,0.982
,284.0909090909,8.12,F0IV        ,0.385
,476.1904761905,8.11,G5          ,0.994
,86.7302688638,7.91,F5V         ,0.44
,94.0733772342,7.04,A1V         ,0.093
,209.64360587,7.81,K0          ,0.99
,106.0445387063,8.96,G0Vw...     ,0.536
,390.625,7.39,K0          ,1.317
 ,9.8125797272,10.11,M2Ve        ,1.5
,1265.8227848101,8.64,G6III       ,0.905
,98.4251968504,8.41,G0          ,0.549
,176.9911504425,8.82,F3V         ,0.5
,436.6812227074,8.61,G8III       ,1.025
,207.9002079002,8.29,K1III       ,1.165
,315.4574132492,7.61,G5III/IV    ,0.89
,109.7694840834,8.01,F5          ,0.499
,158.7301587302,7.33,K0          ,1.006
,93.2835820896,6.84,F2          ,0.43
,-1,8.83,K5          ,1.382
,74.1839762611,8.03,F5V         ,0.491
,413.2231404959,8.03,K1/K2III    ,1.175
 ,245.7002457002,5.85,K2III       ,1.429
,147.2754050074,8.86,G3IVw       ,0.617
,699.3006993007,7.47,K3III       ,1.505
,176.3668430335,7.97,F8          ,0.476
 ,375.9398496241,6.09,B3Vn        ,-0.061
,729.9270072993,8.93,B8II        ,0.101
,588.2352941176,8.42,K0          ,1.093
,800,8.55,G5          ,1.089
,254.4529262087,8.64,G5          ,0.951
,232.0185614849,7.46,K0          ,1.026
,371.7472118959,8.55,K4III       ,1.491
,-1,8.98,K5/M0III:   ,1.621
,230.4147465438,7.14,A3          ,0.248
,211.8644067797,8.95,Fm...       ,0.321
,86.7302688638,8.19,G5V         ,0.699
 ,22.4921277553,11.28,K:          ,1.377
,442.4778761062,7.45,K5          ,1.553
,284.0909090909,6.38,B5V         ,-0.059
,168.6340640809,7.23,A0/A1V      ,0.062
,44.9842555106,7.15,F5V         ,0.506
,313.4796238245,8.92,B9.5V       ,0.028
,161.8122977346,8.37,K3III       ,1.53
,235.8490566038,7.45,M2/M3II     ,1.74
,110.2535832415,7.43,F2          ,0.396
,294.9852507375,6.88,M0          ,1.655
,158.7301587302,6.92,K0III       ,0.896
,169.2047377327,6.97,B9IV/V      ,0.017
,233.6448598131,7.39,K0III       ,1.132
,193.0501930502,7.78,K0          ,0.903
,49.2853622474,9.51,G5          ,0.716
,247.5247524752,8.96,F5          ,0.446
 ,23.9062873536,7.77,K1V         ,0.785
,-1,8.9,K           ,1.631
,429.1845493562,8.04,K0          ,1.2
,346.0207612457,8.83,K5          ,1.068
,213.6752136752,8.98,G2V         ,0.617
,471.6981132075,8.59,K0          ,1.052
,52.9100529101,8.4,G1V         ,0.633
,168.0672268908,8.49,F8V         ,0.601
,189.3939393939,7.22,K0          ,1.114
,204.9180327869,7.3,G6III       ,0.958
,359.7122302158,8.43,K1III       ,1.247
,63.4517766497,8.66,K           ,0.563
,471.6981132075,8.13,B5V         ,-0.045
,265.2519893899,6.74,K5          ,1.589
,144.3001443001,7.91,A1V+...     ,0.649
,387.5968992248,8.16,K0          ,1.342
,238.6634844869,7.99,A4V         ,0.234
,343.6426116838,7.63,K5          ,1.421
,478.4688995215,8.04,K1III       ,1.346
,751.8796992481,8.32,K5III       ,1.671
,110.1321585903,6.78,A2          ,0.042
,188.3239171375,7.52,K0          ,1.053
,112.6126126126,7.59,F2V         ,0.412
,175.1313485114,8.03,A2          ,0.249
,106.9518716578,8.55,G5          ,0.434
,-1,8.47,K           ,1.564
 ,52.9941706412,5.18,K1III       ,1.161
,275.4820936639,8.78,F0          ,0.297
,62.7352572146,7.82,G5          ,0.974
,370.3703703704,8.47,K5          ,1.481
,106.1571125265,8.41,F6V         ,0.529
,125.6281407035,7.36,A1/A2V      ,0.061
,746.2686567164,8.77,G8III/IV    ,1.006
,269.5417789757,8.77,F2          ,0.436
,199.203187251,8.71,A0          ,0.327
 ,75.7575757576,5.32,A0V         ,0.046
,645.1612903226,8.24,K2III+...   ,1.145
,141.2429378531,8.11,A8/A9IV     ,0.285
,63.3312222926,7.79,F5V         ,0.495
,103.5196687371,8,F0          ,0.414
,211.8644067797,8.16,G6/G8III:   ,0.922
,211.4164904863,8.31,F3V         ,0.4
,35.9712230216,11.29,M2:         ,1.414
,293.2551319648,7.95,K3III       ,1.572
,204.9180327869,8.13,A0II/III    ,0.193
,100.9081735621,8.74,G0          ,0.566
,90.8265213442,8.37,G8V         ,0.783
,259.7402597403,8.56,K2          ,1.104
,270.2702702703,7.59,F2IV        ,0.325
,67.5675675676,7.66,K0          ,1.06
,28.2565696524,9,K3V         ,1.005
,116.6861143524,6.69,G8III       ,0.968
 ,96.0614793468,6.12,A2V         ,0.109
,251.256281407,8.7,A2          ,0.397
,108.2251082251,7.18,A2          ,0.27
,173.0103806228,6.82,K2III       ,1.171
,325.7328990228,8.33,G5          ,1.05
,130.890052356,8,G0V         ,0.624
,55.8971492454,8.75,G5V         ,0.676
,271.0027100271,8.45,K0          ,1.107
,67.6589986468,7.91,G0          ,0.807
,312.5,8.76,G5          ,1.05
,90.4977375566,8.05,F5          ,0.544
,157.9778830964,8.52,A5          ,0.312
,588.2352941176,8.78,M2/M3II/III ,1.654
,147.2754050074,8.98,F2/F3V      ,0.429
 ,167.7852348993,5.9,A0V         ,-0.031
,1086.9565217391,8.86,K1III       ,1.23
,196.0784313725,7.89,A3IV        ,0.158
,74.5156482861,7.71,F3V         ,0.409
,177.9359430605,8.44,K0          ,1.125
,143.0615164521,7.11,F2          ,0.412
 ,66.3129973475,5.38,A2III       ,0.142
,71.0732054016,7.69,F5/F6V      ,0.496
,134.7708894879,7.28,F3III/IV    ,0.428
,349.6503496504,8.56,Ap          ,0.254
,176.0563380282,8.36,F7V         ,0.568
 ,24.8447204969,5.63,F7V         ,0.533
,233.1002331002,8.2,K0III       ,1.162
,133.8688085676,6.76,A1V         ,0.041
,106.0445387063,8.03,F8          ,0.433
,77.7604976672,7.78,G0          ,0.596
,61.5763546798,7.34,F8V         ,0.534
 ,168.9189189189,6.06,K3III       ,1.413
,228.3105022831,7.49,K0III       ,1.113
 ,191.9385796545,5.62,B+...       ,-0.035
,69.9790062981,8.58,G5          ,0.655
,288.1844380403,7.06,A2:V+...    ,0.605
 ,120.4819277108,6.36,A0/A1V      ,0.061
,1428.5714285714,7.42,K4III       ,1.557
,310.5590062112,6.39,B5V         ,-0.055
,264.5502645503,8.22,K0          ,1.29
,568.1818181818,8.26,G6/G8III    ,0.96
,42.735042735,9.41,K7          ,1.035
,92.1658986175,8.01,F2IV        ,0.364
,127.2264631043,7.95,A2          ,0.121
,490.1960784314,8.67,K5          ,1.208
,58.8928150766,8.11,G5          ,0.636
 ,255.7544757033,5.08,B4Vnp       ,-0.023
,373.1343283582,8.46,K0III       ,1.068
,116.2790697674,8.95,F5          ,0.457
,353.3568904594,7.66,A0V         ,0.073
 ,165.0165016502,5.48,K4III       ,1.491
,60.350030175,8.31,F8          ,0.601
,149.9250374813,6.83,K0          ,0.985
,38.3877159309,8.64,K0          ,0.816
,40.4694455686,8.2,G8V         ,0.747
,370.3703703704,8.17,K0          ,1.162
,111.1111111111,7.88,A2IV        ,0.192
,70.9723207949,8.45,G0          ,0.65
,216.9197396963,8.14,A1V         ,0.086
,197.2386587771,7.85,F0          ,0.392
,226.7573696145,7.84,K0III       ,1.104
,121.359223301,6.91,A0V         ,0.015
,-1,8.69,F2Ib        ,0.745
 ,317.4603174603,6.6,M2III       ,1.707
,581.3953488372,8.44,B5III       ,0.01
 ,136.2397820163,6.5,A1V         ,0.015
,189.3939393939,7.28,K0          ,1.226
,320.5128205128,8.65,K0          ,1.007
,79.0513833992,7.44,F2/F3V      ,0.403
,88.8888888889,7.36,F2          ,0.398
,198.0198019802,8.2,F3V         ,0.505
,85.7632933105,7.67,G0          ,0.72
 ,27.9095729835,4.47,F0V         ,0.318
 ,189.3939393939,5.72,G5III:      ,0.951
,224.2152466368,7.37,K1III       ,1.2
,331.1258278146,7,K1III       ,1.164
,29.1545189504,11.82, ,-1 
,140.64697609,8.62,B9V         ,0.041
 ,170.9401709402,6.28,B8/B9V      ,-0.011
,89.605734767,8.86,G5          ,0.542
,132.9787234043,7.2,A1V         ,0.101
,102.6694045175,7.23,F2          ,0.488
,78.8022064618,7.32,G2IVvar     ,0.687
,-1,8.51,K2III       ,1.624
,74.9625187406,7.95,F7V         ,0.553
 ,7.4833495473,8.01,K5V         ,1.519
,35.4609929078,10.59,K5          ,1.555
33 G. Lib,5.9059768486,5.72,K4V         ,1.024
,110.0110011001,8.24,A2          ,0.292
,130.2083333333,8.88,A2          ,0.255
,198.0198019802,8.51,G0          ,0.82
,121.802679659,6.94,A2/A3V      ,0.205
 ,40.7166123779,11.08,M2          ,1.32
 ,90.4159132007,5.51,K1III       ,1.131
,25.9875259875,11.43,M0          ,1.408
,282.4858757062,6.99,M1III       ,1.246
,251.256281407,8.86,A3III       ,0.278
 ,121.9512195122,4.63,M5III       ,1.59
,154.7987616099,7.81,A0V         ,0.073
,330.0330033003,6.95,K3III       ,1.39
,182.8153564899,7.78,A2/A3IV     ,0.203
,144.5086705202,7.39,A2          ,0.14
,226.2443438914,8.8,G5          ,0.985
,87.9507475814,7.53,F5          ,0.561
,1086.9565217391,8.6,G5          ,0.919
,111.4827201784,6.62,K0          ,0.927
,252.5252525253,8.3,A0          ,0.221
,336.7003367003,7.14,M5III       ,1.41
,204.0816326531,7.01,K2          ,1.301
,110.7419712071,7.41,A9/F0V      ,0.299
,158.4786053883,8.98,A2          ,0.275
,-1,7.97,K4III       ,1.568
,85.3970964987,8.28,F2          ,0.483
,92.0810313076,8.96,F7V         ,0.569
 ,131.2335958005,5.37,K4III       ,1.442
,119.6172248804,8.98,F8          ,0.615
,152.9051987768,8.82,F8V         ,0.546
,97.9431929481,8.25,F5V         ,0.484
,-1,8.99,B8III       ,0.054
,296.7359050445,8.07,A1V         ,0.074
,7142.8571428571,8.58,K5          ,1.557
,934.5794392523,8.65,M0          ,1.558
,139.6648044693,6.64,K1III       ,1.253
,55.8659217877,8.38,G5          ,0.832
 ,24.5158126992,6.34,G5V         ,0.708
,245.0980392157,8.91,K3III:      ,1.478
,52.3560209424,8.63,G5V         ,0.651
,33.1345261763,8.15,G5          ,0.78
,243.9024390244,8.94,B6II/III    ,0.212
,134.7708894879,7.53,F8          ,0.524
 ,115.3402537486,6.61,A1V         ,0.012
,245.0980392157,7.8,B8II/III    ,-0.067
 ,25.0312891114,10.2,M0p         ,1.565
,196.0784313725,6.77,K3III       ,1.306
,952.380952381,8.62,Ap Si       ,-0.036
,400,7.79,K5          ,1.524
,77.579519007,8.44,F5          ,0.2
,35.198873636,10.49,K6          ,1.564
,209.2050209205,7.66,K0III       ,0.99
,98.5221674877,8.45,F8...       ,0.56
,653.5947712418,8.35,B9V         ,-0.003
,146.1988304094,8.12,F8          ,0.558
,840.3361344538,8.99,B9III       ,0.147
,146.1988304094,7.26,B9V         ,-0.026
,390.625,8.59,A5IV        ,0.245
,48.9955903969,7.66,G0V         ,0.554
,132.802124834,8.17,F2V         ,0.332
,71.2758374911,7.81,F2          ,0.432
 ,160.5136436597,2.68,B2III       ,-0.184
 ,112.1076233184,6.17,K1III       ,1.216
,2127.6595744681,8.32,K0          ,1.445
,617.2839506173,8.22,K0          ,1.205
 ,107.2961373391,5.65,A6IV        ,0.262
